,location,recognizability,age,participant_id,drawing_category,distance,distance_euclidean,distance_Beijing,distance_euclidean_Beijing,distance_Kisumu,distance_euclidean_Kisumu,distance_USA,distance_euclidean_USA,distance_India,distance_euclidean_India
5163,India,0.0,4,SE569,spoon,0.0381,3.227,,,,,,,0.0381,3.227
5164,India,0.0,5,FF602,tutorial,0.01611,2.064,,,,,,,0.01611,2.064
5165,India,0.0,5,FF602,line,0.0503,3.66,,,,,,,0.0503,3.66
5166,India,0.0,5,FF602,lines,0.0337,3.037,,,,,,,0.0337,3.037
5167,India,0.0,5,FF602,lines,0.03174,2.996,,,,,,,0.03174,2.996
5168,India,0.0,5,FF602,square,0.02295,2.508,,,,,,,0.02295,2.508
5169,India,0.0,5,FF602,circle,0.0381,3.205,,,,,,,0.0381,3.205
5170,India,0.0,5,FF602,shape,0.01416,2.06,,,,,,,0.01416,2.06
5171,India,0.0,5,FF602,shapes,0.01855,2.232,,,,,,,0.01855,2.232
5172,India,0.04449462890625,5,FF602,car,0.07764,4.566,0.10009765625,5.18359375,0.0849609375,4.7890625,0.08935546875,4.90234375,0.07764,4.566
5173,India,0.0191802978515625,5,FF602,cat,0.0547,3.889,0.06689453125,4.2890625,0.060546875,4.07421875,0.076171875,4.5625,0.0547,3.889
5174,India,0.298583984375,5,FF602,watch,0.04004,3.453,0.04541015625,3.66796875,0.0615234375,4.28125,0.06396484375,4.35546875,0.04004,3.453
5175,India,0.016357421875,5,FF602,bike,0.07324,4.305,0.08203125,4.546875,0.08056640625,4.53125,0.0830078125,4.61328125,0.07324,4.305
5176,India,0.052337646484375,5,FF602,house,0.0581,3.787,0.0546875,3.677734375,0.04931640625,3.498046875,0.0517578125,3.576171875,0.0581,3.787
5177,India,0.09210205078125,5,FF602,cup,0.05908,4.113,0.05517578125,3.970703125,0.07958984375,4.73046875,0.0712890625,4.484375,0.05908,4.113
5178,India,0.0,4,YG621,tutorial,0.01514,2.076,,,,,,,0.01514,2.076
5179,India,0.0,4,YG621,line,0.00537,1.222,,,,,,,0.00537,1.222
5180,India,0.0,4,YG621,lines,0.0166,2.143,,,,,,,0.0166,2.143
5181,India,0.0,4,YG621,square,0.01318,1.8545,,,,,,,0.01318,1.8545
5182,India,0.0,4,YG621,circle,0.00537,1.3125,,,,,,,0.00537,1.3125
5183,India,0.0,4,YG621,shapes,0.009766,1.732,,,,,,,0.009766,1.732
5184,India,0.0599365234375,4,YG621,tree,0.03955,3.486,0.060546875,4.30859375,0.05908203125,4.23046875,0.05126953125,3.931640625,0.03955,3.486
5185,India,0.4091796875,4,YG621,hat,0.03516,3.2,0.05029296875,3.857421875,0.076171875,4.70703125,0.0732421875,4.578125,0.03516,3.2
5186,India,0.06298828125,4,YG621,cat,0.0454,3.504,0.05029296875,3.666015625,0.06689453125,4.2265625,0.04150390625,3.365234375,0.0454,3.504
5187,India,0.00494384765625,4,YG621,house,0.04053,3.322,0.05078125,3.69921875,0.0419921875,3.38671875,0.0458984375,3.53125,0.04053,3.322
5188,India,0.958984375,4,YG621,rabbit,0.0464,3.852,0.06201171875,4.3671875,0.11279296875,5.80859375,0.04833984375,3.927734375,0.0464,3.852
5189,India,0.020294189453125,4,YG621,airplane,0.03125,3.371,0.0546875,4.25390625,0.068359375,4.75,0.0419921875,3.81640625,0.03125,3.371
5190,India,0.015289306640625,4,YG621,chair,0.042,3.451,0.060546875,4.14453125,0.07080078125,4.4609375,0.076171875,4.609375,0.042,3.451
5191,India,0.0,4,YG621,tutorial,0.0713,4.445,,,,,,,0.0713,4.445
5192,India,0.0,4,YG621,line,0.01123,1.802,,,,,,,0.01123,1.802
5193,India,0.0,4,YG621,lines,0.02344,2.768,,,,,,,0.02344,2.768
5194,India,0.0,4,YG621,lines,0.0332,3.035,,,,,,,0.0332,3.035
5195,India,0.0,4,YG621,square,0.0679,4.242,,,,,,,0.0679,4.242
5196,India,0.0,4,YG621,circle,0.03027,2.986,,,,,,,0.03027,2.986
5197,India,0.0,4,YG621,shape,0.009766,1.668,,,,,,,0.009766,1.668
5198,India,0.0,4,YG621,shapes,0.010254,1.696,,,,,,,0.010254,1.696
5199,India,0.12103271484375,4,YG621,cup,0.06445,4.062,0.0673828125,4.16015625,0.06591796875,4.04296875,0.07080078125,4.20703125,0.06445,4.062
5200,India,0.09466552734375,4,YG621,tree,0.0537,3.805,0.103515625,5.2421875,0.11767578125,5.578125,0.09033203125,4.9296875,0.0537,3.805
5201,India,0.2230224609375,4,YG621,chair,0.021,2.488,0.04345703125,3.51171875,0.052734375,3.830078125,0.0556640625,3.91015625,0.021,2.488
5202,India,0.0023365020751953125,4,YG621,cat,0.1123,5.426,0.11962890625,5.56640625,0.07080078125,4.2109375,0.107421875,5.23828125,0.1123,5.426
5203,India,0.357177734375,4,YG621,watch,0.05566,3.814,0.0615234375,4.0078125,0.05859375,3.89453125,0.076171875,4.484375,0.05566,3.814
5204,India,0.025390625,4,YG621,rabbit,0.05957,4.26,0.1015625,5.484375,0.07080078125,4.6484375,0.12939453125,6.125,0.05957,4.26
5205,India,0.0030384063720703125,4,YG621,bird,0.0796,4.598,0.07861328125,4.51171875,0.05029296875,3.58203125,0.08056640625,4.5859375,0.0796,4.598
5206,India,0.00992584228515625,4,YG621,bike,0.02637,2.941,0.04931640625,3.966796875,0.0615234375,4.39453125,0.04833984375,3.86328125,0.02637,2.941
5207,India,0.0099029541015625,4,YG621,airplane,0.0762,4.508,0.0908203125,4.93359375,0.09716796875,5.0859375,0.08154296875,4.66015625,0.0762,4.508
5208,India,0.2568359375,4,YG621,hat,0.01855,2.328,0.04150390625,3.490234375,0.05126953125,3.912109375,0.04736328125,3.720703125,0.01855,2.328
5209,India,0.0,4,RS627,tutorial,0.00537,1.264,,,,,,,0.00537,1.264
5210,India,0.0,4,RS627,line,0.01514,2.014,,,,,,,0.01514,2.014
5211,India,0.0,4,RS627,lines,0.03223,3.055,,,,,,,0.03223,3.055
5212,India,0.0,4,RS627,lines,0.0327,3.396,,,,,,,0.0327,3.396
5213,India,0.0,4,RS627,square,0.01465,2.06,,,,,,,0.01465,2.06
5214,India,0.0,4,RS627,circle,0.04346,3.443,,,,,,,0.04346,3.443
5215,India,0.0,4,RS627,shapes,0.02246,2.547,,,,,,,0.02246,2.547
5216,India,0.054840087890625,4,RS627,rabbit,0.06836,4.54,0.1220703125,6.00390625,0.103515625,5.53125,0.1455078125,6.51171875,0.06836,4.54
5217,India,0.04937744140625,4,RS627,cup,0.1128,5.73,0.1259765625,6.0546875,0.140625,6.36328125,0.13330078125,6.19140625,0.1128,5.73
5218,India,0.051513671875,4,RS627,cat,0.02734,3.05,0.0361328125,3.490234375,0.07080078125,4.78125,0.04296875,3.796875,0.02734,3.05
5219,India,0.47802734375,4,RS627,chair,0.04346,3.422,0.03369140625,2.962890625,0.0556640625,3.787109375,0.0537109375,3.712890625,0.04346,3.422
5220,India,0.030181884765625,4,RS627,house,0.04834,3.584,0.0556640625,3.837890625,0.06494140625,4.12109375,0.05224609375,3.72265625,0.04834,3.584
5221,India,0.02587890625,4,RS627,tree,0.0708,4.293,0.078125,4.46875,0.099609375,5.0234375,0.0771484375,4.47265625,0.0708,4.293
5222,India,0.027252197265625,4,RS627,bike,0.0874,4.76,0.0966796875,4.9765625,0.09423828125,4.89453125,0.10009765625,5.125,0.0874,4.76
5223,India,0.0,4,RS627,face,0.0327,3.156,,,,,,,0.0327,3.156
5224,India,0.0,4,RS627,dog,0.04834,3.69,,,,,,,0.04834,3.69
5225,India,0.0,4,RS627,phone,0.1035,5.133,,,,,,,0.1035,5.133
5226,India,0.0,4,RS627,man,0.0415,3.41,,,,,,,0.0415,3.41
5227,India,0.0,4,RS627,bus,0.02979,3.004,,,,,,,0.02979,3.004
5228,India,0.0,4,RS627,toothbrush,0.05566,4.086,,,,,,,0.05566,4.086
5229,India,0.0,4,RS627,train,0.0625,4.113,,,,,,,0.0625,4.113
5230,India,0.0,4,RS627,fish,0.0337,3.174,,,,,,,0.0337,3.174
5231,India,0.0,4,RS627,woman,0.04932,3.639,,,,,,,0.04932,3.639
5232,India,0.0,4,RS627,spoon,0.0586,4.008,,,,,,,0.0586,4.008
5233,India,0.0,4,RS627,key,0.06152,4.035,,,,,,,0.06152,4.035
5234,India,0.0,5,MX851,tutorial,0.03857,3.21,,,,,,,0.03857,3.21
5235,India,0.0,5,MX851,line,0.01709,2.088,,,,,,,0.01709,2.088
5236,India,0.0,5,MX851,lines,0.02588,2.75,,,,,,,0.02588,2.75
5237,India,0.0,5,MX851,lines,0.02002,2.4,,,,,,,0.02002,2.4
5238,India,0.0,5,MX851,square,0.03467,3.234,,,,,,,0.03467,3.234
5239,India,0.0,5,MX851,circle,0.01709,2.117,,,,,,,0.01709,2.117
5240,India,0.0,5,MX851,shape,0.0083,1.531,,,,,,,0.0083,1.531
5241,India,0.0,5,MX851,shapes,0.009766,1.774,,,,,,,0.009766,1.774
5242,India,0.09320068359375,5,MX851,chair,0.06836,4.66,0.109375,5.78515625,0.08251953125,5.0859375,0.087890625,5.23046875,0.06836,4.66
5243,India,0.03570556640625,5,MX851,bike,0.06396,4.324,0.08740234375,5.01953125,0.09521484375,5.22265625,0.08642578125,5.0,0.06396,4.324
5244,India,0.054473876953125,5,MX851,car,0.08936,5.094,0.1142578125,5.73828125,0.0751953125,4.72265625,0.1240234375,5.94921875,0.08936,5.094
5245,India,0.1407470703125,5,MX851,watch,0.06396,4.223,0.07080078125,4.4609375,0.07568359375,4.5859375,0.087890625,4.92578125,0.06396,4.223
5246,India,0.11907958984375,5,MX851,hat,0.0635,4.312,0.0703125,4.5,0.0927734375,5.16015625,0.06005859375,4.171875,0.0635,4.312
5247,India,0.91259765625,5,MX851,tree,0.0464,3.55,0.07373046875,4.46875,0.0751953125,4.51171875,0.0869140625,4.8671875,0.0464,3.55
5248,India,0.476806640625,5,MX851,cup,0.021,2.504,0.04150390625,3.458984375,0.0244140625,2.734375,0.02880859375,2.91015625,0.021,2.504
5249,India,0.07281494140625,5,MX851,cat,0.0381,3.475,0.05908203125,4.265625,0.0625,4.390625,0.0693359375,4.6171875,0.0381,3.475
5250,India,0.95263671875,5,MX851,house,0.0581,3.758,0.068359375,4.08984375,0.08154296875,4.45703125,0.0634765625,3.931640625,0.0581,3.758
5251,India,0.048004150390625,5,MX851,rabbit,0.04932,4.08,0.0791015625,5.046875,0.07080078125,4.8046875,0.06884765625,4.69921875,0.04932,4.08
5252,India,0.1390380859375,5,MX851,bird,0.03467,3.564,0.03662109375,3.578125,0.06884765625,4.7734375,0.06005859375,4.515625,0.03467,3.564
5253,India,0.05267333984375,5,MX851,airplane,0.06104,4.383,0.08203125,5.0234375,0.07275390625,4.796875,0.08984375,5.26953125,0.06104,4.383
5254,India,0.0,5,MX851,woman,0.04883,3.863,,,,,,,0.04883,3.863
5255,India,0.0,5,MX851,key,0.03516,3.176,,,,,,,0.03516,3.176
5256,India,0.0,5,MX851,eyeglasses,0.0635,4.42,,,,,,,0.0635,4.42
5257,India,0.0,5,MX851,bus,0.0747,4.74,,,,,,,0.0747,4.74
5258,India,0.0,5,MX851,toothbrush,0.05518,3.76,,,,,,,0.05518,3.76
5259,India,0.0,5,MX851,phone,0.03564,3.055,,,,,,,0.03564,3.055
5260,India,0.0,5,MX851,man,0.08887,5.145,,,,,,,0.08887,5.145
5261,India,0.0,5,MX851,train,0.08105,4.938,,,,,,,0.08105,4.938
5262,India,0.0,5,MX851,face,0.04443,3.68,,,,,,,0.04443,3.68
5263,India,0.0,5,MX851,fish,0.0415,3.422,,,,,,,0.0415,3.422
5264,India,0.0,5,MX851,spoon,0.0337,3.055,,,,,,,0.0337,3.055
5265,India,0.0,5,MX851,dog,0.04443,3.729,,,,,,,0.04443,3.729
5266,India,0.0,4,NQ186,tutorial,0.02637,2.744,,,,,,,0.02637,2.744
5267,India,0.0,4,NQ186,line,0.01123,1.717,,,,,,,0.01123,1.717
5268,India,0.0,4,NQ186,lines,0.02295,2.473,,,,,,,0.02295,2.473
5269,India,0.0,4,NQ186,lines,0.01563,2.254,,,,,,,0.01563,2.254
5270,India,0.0,4,NQ186,square,0.01367,2.06,,,,,,,0.01367,2.06
5271,India,0.0,4,NQ186,circle,0.0083,1.54,,,,,,,0.0083,1.54
5272,India,0.0,4,NQ186,shape,0.007324,1.483,,,,,,,0.007324,1.483
5273,India,0.0,4,NQ186,shapes,0.012695,1.868,,,,,,,0.012695,1.868
5274,India,0.11358642578125,4,NQ186,tree,0.0742,4.695,0.06884765625,4.59765625,0.06494140625,4.4609375,0.068359375,4.53515625,0.0742,4.695
5275,India,0.360107421875,4,NQ186,watch,0.02344,2.527,0.025390625,2.640625,0.0380859375,3.244140625,0.02880859375,2.8359375,0.02344,2.527
5276,India,0.060577392578125,4,NQ186,hat,0.05176,4.125,0.08935546875,5.33203125,0.08984375,5.4140625,0.09375,5.47265625,0.05176,4.125
5277,India,0.0,4,KX795,line,0.02734,2.92,,,,,,,0.02734,2.92
5278,India,0.0,4,KX795,lines,0.021,2.432,,,,,,,0.021,2.432
5279,India,0.0,4,KX795,lines,0.01514,2.1,,,,,,,0.01514,2.1
5280,India,0.0,4,KX795,square,0.01709,2.162,,,,,,,0.01709,2.162
5281,India,0.0,4,KX795,circle,0.01953,2.3,,,,,,,0.01953,2.3
5282,India,0.0,4,KX795,shape,0.00928,1.629,,,,,,,0.00928,1.629
5283,India,0.0,4,KX795,shapes,0.010254,1.775,,,,,,,0.010254,1.775
5284,India,0.0251007080078125,4,KX795,rabbit,0.06104,4.156,0.07177734375,4.5078125,0.05224609375,3.890625,0.083984375,4.8359375,0.06104,4.156
5285,India,0.01092529296875,4,KX795,house,0.05273,3.691,0.068359375,4.21484375,0.06298828125,4.0234375,0.0595703125,3.9296875,0.05273,3.691
5286,India,0.29248046875,4,KX795,tree,0.03467,3.227,0.06982421875,4.48046875,0.08251953125,4.8203125,0.0595703125,4.125,0.03467,3.227
5287,India,0.025115966796875,4,KX795,car,0.04297,3.53,0.04736328125,3.681640625,0.06884765625,4.37890625,0.046875,3.650390625,0.04297,3.53
5288,India,0.03558349609375,4,KX795,cat,0.03418,3.123,0.041015625,3.412109375,0.078125,4.671875,0.04248046875,3.49609375,0.03418,3.123
5289,India,0.13134765625,4,KX795,bird,0.05664,3.988,0.0556640625,3.9375,0.1015625,5.2421875,0.06298828125,4.1875,0.05664,3.988
5290,India,0.68896484375,4,KX795,hat,0.01611,2.176,0.0224609375,2.572265625,0.02734375,2.974609375,0.02587890625,2.810546875,0.01611,2.176
5291,India,0.030853271484375,4,KX795,airplane,0.0459,3.56,0.04833984375,3.615234375,0.06298828125,4.17578125,0.04833984375,3.64453125,0.0459,3.56
5292,India,0.1011962890625,4,KX795,watch,0.05273,3.736,0.06494140625,4.1171875,0.068359375,4.20703125,0.06396484375,4.125,0.05273,3.736
5293,India,0.414306640625,4,KX795,chair,0.04053,3.303,0.033203125,2.966796875,0.04052734375,3.25,0.044921875,3.423828125,0.04053,3.303
5294,India,0.271728515625,4,KX795,cup,0.01807,2.28,0.021484375,2.55078125,0.02880859375,2.9375,0.0302734375,2.990234375,0.01807,2.28
5295,India,0.077880859375,4,KX795,bike,0.04248,3.45,0.03955078125,3.3125,0.05712890625,3.96875,0.046875,3.6015625,0.04248,3.45
5296,India,0.0,7,OG224,tutorial,0.02393,2.53,,,,,,,0.02393,2.53
5297,India,0.0,7,OG224,line,0.01074,1.698,,,,,,,0.01074,1.698
5298,India,0.0,7,OG224,lines,0.04102,3.338,,,,,,,0.04102,3.338
5299,India,0.0,7,OG224,lines,0.01465,2.17,,,,,,,0.01465,2.17
5300,India,0.0,7,OG224,square,0.03613,3.145,,,,,,,0.03613,3.145
5301,India,0.0,7,OG224,circle,0.02002,2.273,,,,,,,0.02002,2.273
5302,India,0.0,7,OG224,shape,0.007812,1.522,,,,,,,0.007812,1.522
5303,India,0.0,7,OG224,shapes,0.01465,2.014,,,,,,,0.01465,2.014
5304,India,0.319091796875,7,OG224,hat,0.03906,3.322,0.05078125,3.732421875,0.04736328125,3.623046875,0.0439453125,3.482421875,0.03906,3.322
5305,India,0.1630859375,7,OG224,cup,0.08496,4.703,0.05810546875,3.89453125,0.07861328125,4.4921875,0.0791015625,4.4921875,0.08496,4.703
5306,India,0.05194091796875,7,OG224,bird,0.06104,4.23,0.09521484375,5.2265625,0.0751953125,4.6796875,0.09619140625,5.2421875,0.06104,4.23
5307,India,0.94921875,7,OG224,tree,0.0371,3.207,0.041015625,3.37109375,0.03125,3.0,0.044921875,3.53515625,0.0371,3.207
5308,India,0.007564544677734375,7,OG224,house,0.09814,5.047,0.10791015625,5.28515625,0.10888671875,5.3046875,0.10107421875,5.125,0.09814,5.047
5309,India,0.58740234375,7,OG224,watch,0.04932,3.65,0.0517578125,3.7578125,0.0537109375,3.833984375,0.0595703125,4.01953125,0.04932,3.65
5310,India,0.07659912109375,7,OG224,chair,0.062,3.928,0.06689453125,4.09375,0.07861328125,4.39453125,0.07275390625,4.28125,0.062,3.928
5311,India,0.0,7,OG224,fish,0.05127,3.562,,,,,,,0.05127,3.562
5312,India,0.0,7,OG224,toothbrush,0.04004,3.502,,,,,,,0.04004,3.502
5313,India,0.0,7,OG224,spoon,0.04248,3.361,,,,,,,0.04248,3.361
5314,India,0.0,7,OG224,key,0.03516,3.088,,,,,,,0.03516,3.088
5315,India,0.0,7,OG224,eyeglasses,0.0371,3.215,,,,,,,0.0371,3.215
5316,India,0.0,7,OG224,face,0.01416,2.121,,,,,,,0.01416,2.121
5317,India,0.0,7,OG224,bus,0.02881,2.762,,,,,,,0.02881,2.762
5318,India,0.0,7,OG224,man,0.04297,3.404,,,,,,,0.04297,3.404
5319,India,0.0,8,BX879,tutorial,0.01758,2.18,,,,,,,0.01758,2.18
5320,India,0.0,8,BX879,line,0.01221,1.837,,,,,,,0.01221,1.837
5321,India,0.0,8,BX879,lines,0.01367,2.12,,,,,,,0.01367,2.12
5322,India,0.0,8,BX879,lines,0.02686,2.76,,,,,,,0.02686,2.76
5323,India,0.0,8,BX879,square,0.01904,2.352,,,,,,,0.01904,2.352
5324,India,0.0,8,BX879,circle,0.012695,1.822,,,,,,,0.012695,1.822
5325,India,0.0,8,BX879,shape,0.007324,1.523,,,,,,,0.007324,1.523
5326,India,0.0,8,BX879,shapes,0.007324,1.423,,,,,,,0.007324,1.423
5327,India,0.10626220703125,8,BX879,car,0.06836,4.22,0.08935546875,4.80859375,0.0537109375,3.76171875,0.08349609375,4.66015625,0.06836,4.22
5328,India,0.2271728515625,8,BX879,watch,0.06055,4.21,0.12744140625,5.94921875,0.09130859375,5.046875,0.0849609375,4.91796875,0.06055,4.21
5329,India,0.72998046875,8,BX879,hat,0.05664,3.787,0.06884765625,4.21484375,0.07470703125,4.359375,0.0849609375,4.703125,0.05664,3.787
5330,India,0.2294921875,8,BX879,bike,0.062,3.932,0.068359375,4.125,0.05322265625,3.599609375,0.0673828125,4.06640625,0.062,3.932
5331,India,0.082275390625,8,BX879,airplane,0.0547,3.893,0.06005859375,4.046875,0.072265625,4.453125,0.0634765625,4.15625,0.0547,3.893
5332,India,0.8896484375,8,BX879,cat,0.03955,3.213,0.0595703125,3.94921875,0.07080078125,4.30078125,0.08056640625,4.51171875,0.03955,3.213
5333,India,0.331787109375,8,BX879,house,0.04736,3.508,0.05810546875,3.873046875,0.05517578125,3.76953125,0.05126953125,3.638671875,0.04736,3.508
5334,India,0.031768798828125,8,BX879,bird,0.05664,4.0,0.06201171875,4.1640625,0.08740234375,4.9140625,0.0869140625,4.90234375,0.05664,4.0
5335,India,0.28076171875,8,BX879,rabbit,0.0581,3.838,0.0869140625,4.8203125,0.0791015625,4.4765625,0.0869140625,4.796875,0.0581,3.838
5336,India,0.998046875,8,BX879,chair,0.0332,3.008,0.0400390625,3.291015625,0.046875,3.548828125,0.06005859375,4.0,0.0332,3.008
5337,India,0.97705078125,8,BX879,tree,0.02979,2.812,0.03857421875,3.201171875,0.08935546875,4.82421875,0.0634765625,4.078125,0.02979,2.812
5338,India,0.86865234375,8,BX879,cup,0.0674,4.27,0.0830078125,4.73828125,0.083984375,4.76171875,0.0966796875,5.09765625,0.0674,4.27
5339,India,0.0,8,BX879,dog,0.05908,3.854,,,,,,,0.05908,3.854
5340,India,0.0,8,BX879,eyeglasses,0.042,3.402,,,,,,,0.042,3.402
5341,India,0.0,8,BX879,face,0.02295,2.932,,,,,,,0.02295,2.932
5342,India,0.0,8,BX879,fish,0.0752,4.387,,,,,,,0.0752,4.387
5343,India,0.0,8,BX879,toothbrush,0.05762,3.934,,,,,,,0.05762,3.934
5344,India,0.0,8,BX879,bus,0.04346,3.268,,,,,,,0.04346,3.268
5345,India,0.0,8,BX879,man,0.06396,4.188,,,,,,,0.06396,4.188
5346,India,0.0,8,BX879,key,0.03027,2.887,,,,,,,0.03027,2.887
5347,India,0.0,8,BX879,woman,0.08154,4.754,,,,,,,0.08154,4.754
5348,India,0.0,8,BX879,phone,0.07275,4.44,,,,,,,0.07275,4.44
5349,India,0.0,8,BX879,train,0.11523,5.176,,,,,,,0.11523,5.176
5350,India,0.0,8,BX879,spoon,0.0669,3.953,,,,,,,0.0669,3.953
5351,India,0.0,8,QJ051,tutorial,0.01953,2.344,,,,,,,0.01953,2.344
5352,India,0.0,8,QJ051,line,0.009766,1.76,,,,,,,0.009766,1.76
5353,India,0.0,8,QJ051,lines,0.01563,2.203,,,,,,,0.01563,2.203
5354,India,0.0,8,QJ051,lines,0.0376,3.203,,,,,,,0.0376,3.203
5355,India,0.0,8,QJ051,square,0.03125,3.164,,,,,,,0.03125,3.164
5356,India,0.0,8,QJ051,circle,0.0083,1.534,,,,,,,0.0083,1.534
5357,India,0.0,8,QJ051,shape,0.00537,1.316,,,,,,,0.00537,1.316
5358,India,0.0,8,QJ051,shapes,0.007324,1.442,,,,,,,0.007324,1.442
5359,India,0.97998046875,8,QJ051,cup,0.02539,2.773,0.03857421875,3.388671875,0.037109375,3.353515625,0.07373046875,4.609375,0.02539,2.773
5360,India,0.0265350341796875,8,QJ051,car,0.0757,4.336,0.11865234375,5.46484375,0.10302734375,5.09375,0.0986328125,4.97265625,0.0757,4.336
5361,India,0.256591796875,8,QJ051,rabbit,0.06934,4.31,0.13525390625,6.08203125,0.0947265625,5.0,0.1259765625,5.8515625,0.06934,4.31
5362,India,0.9951171875,8,QJ051,house,0.02783,2.793,0.046875,3.564453125,0.04931640625,3.662109375,0.04736328125,3.5859375,0.02783,2.793
5363,India,0.9912109375,8,QJ051,hat,0.03613,3.076,0.04150390625,3.2890625,0.04248046875,3.3515625,0.05322265625,3.740234375,0.03613,3.076
5364,India,0.9658203125,8,QJ051,bird,0.05322,3.7,0.0849609375,4.7265625,0.07177734375,4.27734375,0.06884765625,4.2109375,0.05322,3.7
5365,India,0.984375,8,QJ051,watch,0.0674,4.1,0.12060546875,5.50390625,0.10302734375,5.0546875,0.10302734375,5.08203125,0.0674,4.1
5366,India,0.43359375,8,QJ051,chair,0.042,3.307,0.0537109375,3.73046875,0.0556640625,3.76953125,0.0693359375,4.22265625,0.042,3.307
5367,India,0.6171875,8,QJ051,airplane,0.04736,3.459,0.0458984375,3.42578125,0.06005859375,3.91015625,0.04541015625,3.404296875,0.04736,3.459
5368,India,0.77392578125,8,QJ051,bike,0.0503,3.758,0.04638671875,3.59375,0.05419921875,3.9375,0.04541015625,3.595703125,0.0503,3.758
5369,India,0.268798828125,8,QJ051,cat,0.05225,3.773,0.08154296875,4.6875,0.0615234375,4.08203125,0.0859375,4.7734375,0.05225,3.773
5370,India,0.97265625,8,QJ051,tree,0.02148,2.457,0.0244140625,2.58984375,0.05078125,3.697265625,0.03564453125,3.138671875,0.02148,2.457
5371,India,0.0,8,QJ051,face,0.0542,3.863,,,,,,,0.0542,3.863
5372,India,0.0,8,QJ051,phone,0.0659,3.959,,,,,,,0.0659,3.959
5373,India,0.0,8,QJ051,eyeglasses,0.04883,3.695,,,,,,,0.04883,3.695
5374,India,0.0,8,QJ051,fish,0.0332,2.99,,,,,,,0.0332,2.99
5375,India,0.0,8,QJ051,train,0.0718,4.266,,,,,,,0.0718,4.266
5376,India,0.0,8,QJ051,spoon,0.042,3.293,,,,,,,0.042,3.293
5377,India,0.0,8,QJ051,dog,0.1074,5.08,,,,,,,0.1074,5.08
5378,India,0.0,8,QJ051,man,0.0332,3.213,,,,,,,0.0332,3.213
5379,India,0.0,8,QJ051,toothbrush,0.06152,3.97,,,,,,,0.06152,3.97
5380,India,0.0,8,QJ051,bus,0.06396,4.05,,,,,,,0.06396,4.05
5381,India,0.0,8,QJ051,key,0.07715,4.34,,,,,,,0.07715,4.34
5382,India,0.0,8,QJ051,woman,0.05127,3.76,,,,,,,0.05127,3.76
5383,India,0.0,7,TJ042,tutorial,0.010254,1.679,,,,,,,0.010254,1.679
5384,India,0.0,7,TJ042,line,0.00537,1.181,,,,,,,0.00537,1.181
5385,India,0.0,7,TJ042,lines,0.062,4.332,,,,,,,0.062,4.332
5386,India,0.0,7,TJ042,lines,0.03857,3.232,,,,,,,0.03857,3.232
5387,India,0.0,7,TJ042,square,0.02734,2.787,,,,,,,0.02734,2.787
5388,India,0.0,7,TJ042,circle,0.010254,1.693,,,,,,,0.010254,1.693
5389,India,0.0,7,TJ042,shape,0.01709,2.15,,,,,,,0.01709,2.15
5390,India,0.0,7,TJ042,shapes,0.012695,1.818,,,,,,,0.012695,1.818
5391,India,0.0460205078125,7,TJ042,bike,0.08154,4.63,0.11572265625,5.46484375,0.09228515625,4.91015625,0.1083984375,5.375,0.08154,4.63
5392,India,0.98828125,7,TJ042,chair,0.0464,3.492,0.0576171875,3.869140625,0.0439453125,3.396484375,0.06591796875,4.16796875,0.0464,3.492
5393,India,0.78759765625,7,TJ042,rabbit,0.04785,3.639,0.068359375,4.328125,0.05615234375,3.916015625,0.0556640625,3.90625,0.04785,3.639
5394,India,0.279296875,7,TJ042,bird,0.03223,3.182,0.041015625,3.529296875,0.056640625,4.14453125,0.0478515625,3.8359375,0.03223,3.182
5395,India,0.451416015625,7,TJ042,airplane,0.0581,3.838,0.06591796875,4.09765625,0.0712890625,4.234375,0.06396484375,4.04296875,0.0581,3.838
5396,India,0.84619140625,7,TJ042,house,0.04102,3.273,0.06005859375,3.9609375,0.04443359375,3.4375,0.05419921875,3.775390625,0.04102,3.273
5397,India,0.8212890625,7,TJ042,cat,0.05176,3.877,0.06201171875,4.25,0.07763671875,4.734375,0.06103515625,4.234375,0.05176,3.877
5398,India,0.9892578125,7,TJ042,car,0.06885,4.43,0.09326171875,5.1328125,0.05419921875,3.96484375,0.060546875,4.1953125,0.06885,4.43
5399,India,0.984375,7,TJ042,tree,0.04346,3.428,0.0556640625,3.841796875,0.05517578125,3.82421875,0.05126953125,3.697265625,0.04346,3.428
5400,India,0.94921875,7,TJ042,hat,0.0293,2.873,0.0263671875,2.69140625,0.0205078125,2.41796875,0.02734375,2.8046875,0.0293,2.873
5401,India,0.79296875,7,TJ042,watch,0.03467,3.025,0.03955078125,3.23828125,0.04443359375,3.43359375,0.03857421875,3.197265625,0.03467,3.025
5402,India,0.93408203125,7,TJ042,cup,0.0786,4.63,0.1416015625,6.21875,0.0927734375,5.015625,0.087890625,4.87890625,0.0786,4.63
5403,India,0.0,7,TJ042,toothbrush,0.02588,2.643,,,,,,,0.02588,2.643
5404,India,0.0,7,TJ042,dog,0.0747,4.996,,,,,,,0.0747,4.996
5405,India,0.0,7,TJ042,face,0.01855,2.674,,,,,,,0.01855,2.674
5406,India,0.0,7,TJ042,fish,0.0542,3.693,,,,,,,0.0542,3.693
5407,India,0.0,7,TJ042,phone,0.03857,3.383,,,,,,,0.03857,3.383
